stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"2138","2138","Cesson - Viasilva","Cesson-Sévigné","48.132243","-1.619819","","","0","","","1"
"2139","2139","Cesson - Viasilva","Cesson-Sévigné","48.132591","-1.619553","","","0","","","1"
"2140","2140","Cesson - Viasilva","Cesson-Sévigné","48.132774","-1.619865","","","0","","","1"
"2143","2143","Monniais","Cesson-Sévigné","48.109529","-1.608895","","","0","","","1"
"2144","2144","Sports et Nature","Cesson-Sévigné","48.114334","-1.608534","","","0","","","1"
"2145","2145","Sports et Nature","Cesson-Sévigné","48.114245","-1.608615","","","0","","","1"
"2148","2148","Dézerseul","Cesson-Sévigné","48.122607","-1.591737","","","0","","","1"
"2149","2149","Dézerseul","Cesson-Sévigné","48.122839","-1.591477","","","0","","","1"
"2150","2150","Les Lacs","Cesson-Sévigné","48.125198","-1.613054","","","0","","","1"
"2151","2151","Les Lacs","Cesson-Sévigné","48.125362","-1.613001","","","0","","","1"
"2152","2152","Touche Lambert","Cesson-Sévigné","48.135245","-1.622870","","","0","","","1"
"2153","2153","Touche Lambert","Cesson-Sévigné","48.135053","-1.622807","","","0","","","1"
"2154","2154","Bouriande","Cesson-Sévigné","48.127528","-1.621041","","","0","","","1"
"2155","2155","Bouriande","Cesson-Sévigné","48.127731","-1.620931","","","0","","","1"
"2156","2156","Gaudais","Cesson-Sévigné","48.127106","-1.614035","","","0","","","1"
"2158","2158","Salmondière","Cesson-Sévigné","48.100589","-1.561337","","","0","","","2"
"2159","2159","Pierrins","Cesson-Sévigné","48.130183","-1.614568","","","0","","","1"
"2160","2160","Pierrins","Cesson-Sévigné","48.130731","-1.614685","","","0","","","1"
"2161","2161","Rigourdière","Cesson-Sévigné","48.114401","-1.592904","","","0","","","1"
"2162","2162","Petite Monniais","Cesson-Sévigné","48.103828","-1.604056","","","0","","","0"
"2163","2163","Petite Monniais","Cesson-Sévigné","48.103708","-1.604180","","","0","","","0"
"2201","2201","Morinais","Saint-Jacques-de-la-Lande","48.075489","-1.716264","","","0","","","1"
"2202","2202","Collège Jean Moulin","Saint-Jacques-de-la-Lande","48.077395","-1.715725","","","0","","","1"
"2203","2203","Médiathèque","Saint-Jacques-de-la-Lande","48.079420","-1.715710","","","0","","","1"
"2204","2204","Jean Marin","Saint-Jacques-de-la-Lande","48.082557","-1.715255","","","0","","","1"
"2206","2206","Maltière","Saint-Jacques-de-la-Lande","48.087639","-1.706861","","","0","","","1"
"2207","2207","Lilas","Saint-Jacques-de-la-Lande","48.093835","-1.700389","","","0","","","1"
"2208","2208","Commeurec","Saint-Jacques-de-la-Lande","48.095802","-1.694528","","","0","","","2"
"2209","2209","Commeurec","Saint-Jacques-de-la-Lande","48.095716","-1.694313","","","0","","","2"
"2210","2210","Lilas","Saint-Jacques-de-la-Lande","48.094357","-1.698457","","","0","","","1"
"2211","2211","Maltière","Saint-Jacques-de-la-Lande","48.086646","-1.707824","","","0","","","1"
"2213","2213","Jean Marin","Saint-Jacques-de-la-Lande","48.082491","-1.715453","","","0","","","1"
"2214","2214","Médiathèque","Saint-Jacques-de-la-Lande","48.079869","-1.715526","","","0","","","1"
"2215","2215","Collège Jean Moulin","Saint-Jacques-de-la-Lande","48.076909","-1.715921","","","0","","","1"
"2216","2216","Pressoirs","Saint-Jacques-de-la-Lande","48.087310","-1.694730","","","0","","","1"
"2217","2217","25 Fusillés","Saint-Jacques-de-la-Lande","48.090645","-1.695013","","","0","","","1"
"2218","2218","Saint-Yves","Saint-Jacques-de-la-Lande","48.092405","-1.691680","","","0","","","1"
"2219","2219","Pilate","Saint-Jacques-de-la-Lande","48.094080","-1.690642","","","0","","","1"
"2223","2223","Abbé Grimault","Saint-Jacques-de-la-Lande","48.067334","-1.716885","","","0","","","1"
"2224","2224","Morinais","Saint-Jacques-de-la-Lande","48.075073","-1.716040","","","0","","","1"
"2225","2225","Maltière","Saint-Jacques-de-la-Lande","48.086811","-1.705630","","","0","","","2"
"2226","2226","Rablais Allende","Saint-Jacques-de-la-Lande","48.086645","-1.701446","","","0","","","1"
"2227","2227","Croix Verte","Saint-Jacques-de-la-Lande","48.089415","-1.697855","","","0","","","1"
"2228","2228","Pigeon Blanc","Saint-Jacques-de-la-Lande","48.089797","-1.693146","","","0","","","1"
"2229","2229","Croix Verte","Saint-Jacques-de-la-Lande","48.089432","-1.697947","","","0","","","1"
"2230","2230","Rablais Allende","Saint-Jacques-de-la-Lande","48.086456","-1.701833","","","0","","","2"
"2233","2233","Abbé Grimault","Saint-Jacques-de-la-Lande","48.067424","-1.717305","","","0","","","1"
"2236","2236","Parc Expo","Saint-Jacques-de-la-Lande","48.059996","-1.734101","","","0","","","1"
"2237","2237","Aire Libre","Saint-Jacques-de-la-Lande","48.067372","-1.721674","","","0","","","1"
"2238","2238","Centre Météo","Saint-Jacques-de-la-Lande","48.065007","-1.724483","","","0","","","1"
"2239","2239","Haut Bois","Saint-Jacques-de-la-Lande","48.077838","-1.712445","","","0","","","2"
"2240","2240","St-Jacques Mairie","Saint-Jacques-de-la-Lande","48.080594","-1.712287","","","0","","","2"
"2241","2241","St-Jacques Mairie","Saint-Jacques-de-la-Lande","48.080530","-1.712590","","","0","","","2"
"2242","2242","Centre Météo","Saint-Jacques-de-la-Lande","48.065059","-1.724639","","","0","","","1"
"2243","2243","Aire Libre","Saint-Jacques-de-la-Lande","48.067395","-1.721854","","","0","","","1"
"2244","2244","Parc Expo","Saint-Jacques-de-la-Lande","48.059907","-1.734450","","","0","","","1"
"2245","2245","Haut Bois","Saint-Jacques-de-la-Lande","48.077633","-1.712716","","","0","","","1"
"2248","2248","Bellevue","Saint-Jacques-de-la-Lande","48.079346","-1.733128","","","0","","","2"
"2249","2249","Le Pâtis","Saint-Jacques-de-la-Lande","48.085087","-1.727469","","","0","","","1"
"2250","2250","Reuzerais","Saint-Jacques-de-la-Lande","48.086741","-1.724034","","","0","","","2"
"2251","2251","Maffeys","Saint-Jacques-de-la-Lande","48.086779","-1.710249","","","0","","","1"
"2252","2252","Maffeys","Saint-Jacques-de-la-Lande","48.086729","-1.709990","","","0","","","1"
"2253","2253","Reuzerais","Saint-Jacques-de-la-Lande","48.086649","-1.723089","","","0","","","2"
"2254","2254","Le Pâtis","Saint-Jacques-de-la-Lande","48.085145","-1.727706","","","0","","","1"
"2255","2255","Bellevue","Saint-Jacques-de-la-Lande","48.078768","-1.732528","","","0","","","2"
"2257","2257","Pressoirs","Saint-Jacques-de-la-Lande","48.087049","-1.694605","","","0","","","1"
"2262","2262","Vallon","Saint-Jacques-de-la-Lande","48.068729","-1.697896","","","0","","","1"
"2263","2263","Jean Jaurès","Saint-Jacques-de-la-Lande","48.082518","-1.712313","","","0","","","1"
"2264","2264","Jean Jaurès","Saint-Jacques-de-la-Lande","48.082821","-1.713051","","","0","","","1"
"2267","2267","Auriol","Saint-Jacques-de-la-Lande","48.075278","-1.729484","","","0","","","2"
"2268","2268","Auriol","Saint-Jacques-de-la-Lande","48.075180","-1.729388","","","0","","","2"
"2271","2271","25 Fusillés","Saint-Jacques-de-la-Lande","48.090501","-1.694940","","","0","","","1"
"2272","2272","Mivoie","Saint-Jacques-de-la-Lande","48.070178","-1.703070","","","0","","","1"
"2273","2273","Jean Pont","Saint-Jacques-de-la-Lande","48.092241","-1.697691","","","0","","","2"
"2274","2274","Jean Pont","Saint-Jacques-de-la-Lande","48.092069","-1.698122","","","0","","","2"
"2275","2275","Haie des Cognets","Saint-Jacques-de-la-Lande","48.081771","-1.734408","","","0","","","2"
"2276","2276","Haie des Cognets","Saint-Jacques-de-la-Lande","48.082009","-1.733672","","","0","","","1"
"2277","2277","Aéroport","Saint-Jacques-de-la-Lande","48.067941","-1.726907","","","0","","","1"
"2278","2278","Saint-Jacques - Gaîté","Saint-Jacques-de-la-Lande","48.091918","-1.703922","","","0","","","1"
"2279","2279","Saint-Jacques - Gaîté","Saint-Jacques-de-la-Lande","48.091818","-1.703658","","","0","","","1"
"2280","2280","Saint-Jacques - Gaîté","Saint-Jacques-de-la-Lande","48.092232","-1.702622","","","0","","","1"
"2281","2281","Saint-Jacques - Gaîté","Saint-Jacques-de-la-Lande","48.092150","-1.702501","","","0","","","1"
"2282","2282","Saint-Jacques - Gaîté","Saint-Jacques-de-la-Lande","48.092067","-1.702379","","","0","","","1"
"2284","2284","Saint-Jacques - Gaîté","Saint-Jacques-de-la-Lande","48.091720","-1.702975","","","0","","","1"
"2286","2286","La Courrouze","Saint-Jacques-de-la-Lande","48.096858","-1.697745","","","0","","","1"
"2287","2287","La Courrouze","Saint-Jacques-de-la-Lande","48.096640","-1.697802","","","0","","","1"
"2288","2288","Jules Vallès","Saint-Jacques-de-la-Lande","48.063393","-1.727936","","","0","","","1"
"2289","2289","Jules Vallès","Saint-Jacques-de-la-Lande","48.063470","-1.727375","","","0","","","1"
"2290","2290","Germaine Tillion","Saint-Jacques-de-la-Lande","48.094674","-1.705977","","","0","","","1"
"2291","2291","Germaine Tillion","Saint-Jacques-de-la-Lande","48.094487","-1.706156","","","0","","","1"
"2301","2301","Bruz Centre","Bruz","48.024197","-1.744583","","","0","","","1"
"2303","2303","Haut Launay","Bruz","48.024696","-1.757386","","","0","","","1"
"2304","2304","Rabine","Bruz","48.025750","-1.760774","","","0","","","1"
"2305","2305","Vert Buisson","Bruz","48.029340","-1.757928","","","0","","","1"
"2306","2306","Cicé Blossac","Bruz","48.033623","-1.765961","","","0","","","1"
"2307","2307","Gavrinis","Bruz","48.031275","-1.759442","","","0","","","1"
"2308","2308","Croix Madame","Bruz","48.041413","-1.754424","","","0","","","1"
"2309","2309","Ker Lann","Bruz","48.044622","-1.746502","","","0","","","1"
"2311","2311","Coeur de Campus","Bruz","48.047249","-1.741955","","","0","","","1"
"2312","2312","Etangs","Bruz","48.049424","-1.740454","","","0","","","1"
"2313","2313","Lande du Pont","Bruz","48.052679","-1.738290","","","0","","","1"
"2314","2314","Porte de Ker Lann","Bruz","48.054397","-1.740285","","","0","","","1"
"2315","2315","Lande du Pont","Bruz","48.052197","-1.739488","","","0","","","1"
"2316","2316","Etangs","Bruz","48.049376","-1.740727","","","0","","","1"
"2317","2317","Coeur de Campus","Bruz","48.047427","-1.742103","","","0","","","1"
"2319","2319","Ker Lann","Bruz","48.044534","-1.746319","","","0","","","1"
"2320","2320","Croix Madame","Bruz","48.040393","-1.755184","","","0","","","2"
"2321","2321","Gavrinis","Bruz","48.031200","-1.759598","","","0","","","1"
"2322","2322","Vert Buisson","Bruz","48.029444","-1.758041","","","0","","","1"
"2323","2323","Rabine","Bruz","48.025631","-1.760810","","","0","","","1"
"2324","2324","Haut Launay","Bruz","48.024596","-1.757088","","","0","","","1"
"2326","2326","Doublé","Bruz","48.034040","-1.723856","","","0","","","2"
"2327","2327","Pont-Réan","Bruz","48.005424","-1.774866","","","0","","","1"
"2328","2328","Doublé","Bruz","48.034874","-1.724827","","","0","","","1"
"2329","2329","Croix Vaisserelle","Bruz","48.008151","-1.774096","","","0","","","1"
"2330","2330","Rabine","Bruz","48.023969","-1.761681","","","0","","","1"
"2331","2331","Noë","Bruz","48.021394","-1.752276","","","0","","","1"
"2332","2332","Epalet","Bruz","48.019499","-1.744965","","","0","","","1"
"2334","2334","Pasteur","Bruz","48.023836","-1.736063","","","0","","","1"
"2335","2335","Bobinais","Bruz","48.026311","-1.734510","","","0","","","1"
"2336","2336","Champ Niguel","Bruz","48.030243","-1.734380","","","0","","","1"
"2337","2337","Lavoisier","Bruz","48.032987","-1.733027","","","0","","","1"
"2338","2338","Lavoisier","Bruz","48.033244","-1.733097","","","0","","","1"
"2339","2339","Champ Niguel","Bruz","48.028329","-1.735617","","","0","","","1"
"2340","2340","Bobinais","Bruz","48.025987","-1.734566","","","0","","","1"
"2341","2341","Pasteur","Bruz","48.023635","-1.736278","","","0","","","1"
"2343","2343","Epalet","Bruz","48.019568","-1.745544","","","0","","","1"
"2344","2344","Noë","Bruz","48.021674","-1.752317","","","0","","","1"
"2345","2345","Rabine","Bruz","48.023397","-1.762239","","","0","","","1"
"2346","2346","Croix Vaisserelle","Bruz","48.008256","-1.773861","","","0","","","1"
"2347","2347","Pont-Réan","Bruz","48.004213","-1.775394","","","0","","","1"
"2348","2348","Victor Hugo","Bruz","48.023478","-1.743383","","","0","","","1"
"2350","2350","Mare de la Salle","Bruz","48.029317","-1.719061","","","0","","","2"
"2351","2351","Mare de la Salle","Bruz","48.029186","-1.719720","","","0","","","2"
"2353","2353","Victor Hugo","Bruz","48.023386","-1.743086","","","0","","","1"
"2359","2359","Doublé","Bruz","48.035797","-1.723223","","","0","","","1"
"2361","2361","Bruz Centre","Bruz","48.024493","-1.744619","","","0","","","1"
"2365","2365","Brossolette","Bruz","48.020489","-1.743438","","","0","","","2"
"2366","2366","Aire du 8 Mai","Bruz","48.026878","-1.745504","","","0","","","2"
"2367","2367","Anita Conti","Bruz","48.033353","-1.733602","","","0","","","2"
"2368","2368","DGA-MI","Bruz","47.987286","-1.742612","","","0","","","2"
"2371","2371","Roche Marguerite","Bruz","47.996666","-1.739761","","","0","","","2"
"2372","2372","Bruz Gare","Bruz","48.029078","-1.752656","","","0","","","1"
"2374","2374","Châteliers","Bruz","48.024120","-1.752947","","","0","","","1"
"2375","2375","Châteliers","Bruz","48.024279","-1.752825","","","0","","","1"
"2376","2376","Corbières","Bruz","48.035213","-1.757358","","","0","","","1"
"2377","2377","Corbières","Bruz","48.035030","-1.757375","","","0","","","1"
"2379","2379","DGA-MI Nord","Bruz","47.994352","-1.740199","","","0","","","1"
"2401","2401","Champ Devant","Betton","48.177029","-1.651134","","","0","","","1"
"2402","2402","Omblais","Betton","48.179301","-1.651047","","","0","","","1"
"2403","2403","Brocéliande","Betton","48.180722","-1.651937","","","0","","","2"
"2404","2404","Trégor","Betton","48.183007","-1.646075","","","0","","","2"
"2405","2405","Betton Mairie","Betton","48.181894","-1.641783","","","0","","","1"
"2406","2406","Betton Centre","Betton","48.181123","-1.637898","","","0","","","1"
"2407","2407","Haye Renaud Gare","Betton","48.180210","-1.634936","","","0","","","1"
"2408","2408","Marronniers","Betton","48.176154","-1.637359","","","0","","","1"
"2409","2409","Housset","Betton","48.172332","-1.637445","","","0","","","1"
"2410","2410","Enseigne Abbaye","Betton","48.171024","-1.642073","","","0","","","1"
"2411","2411","Betton Vallée","Betton","48.161724","-1.647868","","","0","","","1"
"2412","2412","Betton Vallée","Betton","48.162620","-1.647125","","","0","","","1"
"2413","2413","Enseigne Abbaye","Betton","48.171116","-1.641821","","","0","","","1"
"2414","2414","Housset","Betton","48.172685","-1.637284","","","0","","","1"
"2415","2415","Marronniers","Betton","48.176867","-1.637055","","","0","","","1"
"2416","2416","Haye Renaud Gare","Betton","48.180198","-1.634708","","","0","","","1"
"2417","2417","Betton Centre","Betton","48.181747","-1.638457","","","0","","","1"
"2418","2418","Betton Mairie","Betton","48.181986","-1.641399","","","0","","","1"
"2419","2419","Trégor","Betton","48.183195","-1.646546","","","0","","","2"
"2420","2420","Brocéliande","Betton","48.180579","-1.652229","","","0","","","2"
"2421","2421","Omblais","Betton","48.179175","-1.651230","","","0","","","1"
"2422","2422","Petite Hublais","Betton","48.182171","-1.616139","","","0","","","1"
"2423","2423","Cour Neuve","Betton","48.175419","-1.622928","","","0","","","2"
"2424","2424","Champ Giron","Thorigné-Fouillard","48.170897","-1.622292","","","0","","","2"
"2425","2425","Tihouït","Betton","48.163742","-1.625164","","","0","","","1"
"2426","2426","Tihouït","Betton","48.164087","-1.624866","","","0","","","1"
"2427","2427","Champ Giron","Thorigné-Fouillard","48.170480","-1.621949","","","0","","","2"
"2428","2428","Cour Neuve","Betton","48.175562","-1.622799","","","0","","","2"
"2429","2429","Petite Hublais","Betton","48.182036","-1.616164","","","0","","","1"
"2430","2430","Betton Rue de Rennes","Betton","48.175999","-1.639619","","","0","","","1"
"2432","2432","J. Sébastien Bach","Betton","48.186271","-1.633356","","","0","","","1"
"2434","2434","J. Sébastien Bach","Betton","48.186441","-1.633092","","","0","","","1"
"2436","2436","Betton Rue de Rennes","Betton","48.175974","-1.639460","","","0","","","1"
"2437","2437","Betton Centre","Betton","48.181620","-1.639271","","","0","","","1"
"2438","2438","Mézières","Betton","48.184990","-1.650240","","","0","","","2"
"2441","2441","Mézières","Betton","48.184947","-1.649817","","","0","","","2"
"2448","2448","Trégor","Betton","48.183784","-1.646298","","","0","","","1"
"2449","2449","Trégor","Betton","48.183594","-1.646306","","","0","","","1"
"2451","2451","Gentilhommière","Betton","48.190850","-1.629331","","","0","","","1"
"2452","2452","Chaperonnais","Betton","48.175446","-1.662388","","","0","","","1"
"2453","2453","Chaperonnais","Betton","48.175463","-1.662268","","","0","","","1"
"2454","2454","Renaudais","Betton","48.183218","-1.654765","","","0","","","1"
"2455","2455","Renaudais","Betton","48.183249","-1.654594","","","0","","","1"
"2456","2456","Pont Brand","Betton","48.178784","-1.660945","","","0","","","1"
"2457","2457","Pont Brand","Betton","48.178990","-1.660557","","","0","","","1"
"2458","2458","Gentilhommière","Betton","48.190991","-1.628981","","","0","","","1"
"2461","2461","La Haute Plesse","Betton","48.180113","-1.627749","","","0","","","1"
"2462","2462","Basse Robinais","Betton","48.193832","-1.625119","","","0","","","1"
"2463","2463","Basse Robinais","Betton","48.194025","-1.624966","","","0","","","1"
"2501","2501","Noë Diolé","Le Rheu","48.102436","-1.832289","","","0","","","2"
"2502","2502","Lycée Monod","Le Rheu","48.100526","-1.806596","","","0","","","1"
"2504","2504","L'Autre Lieu","Le Rheu","48.098973","-1.796821","","","0","","","1"
"2505","2505","Bouleaux","Le Rheu","48.101535","-1.794453","","","0","","","1"
"2506","2506","Genêts","Le Rheu","48.099251","-1.791133","","","0","","","1"
"2507","2507","Barberais","Le Rheu","48.097502","-1.781275","","","0","","","1"
"2508","2508","Les Pins","Le Rheu","48.096835","-1.775590","","","0","","","1"
"2509","2509","Pont d'Avoine","Le Rheu","48.096139","-1.764573","","","0","","","1"
"2510","2510","Plessix Saucourt","Le Rheu","48.103890","-1.750340","","","0","","","2"
"2511","2511","Plessix Saucourt","Le Rheu","48.103559","-1.751287","","","0","","","2"
"2512","2512","Pont d'Avoine","Le Rheu","48.096139","-1.765111","","","0","","","1"
"2513","2513","Les Pins","Le Rheu","48.097012","-1.776051","","","0","","","1"
"2514","2514","Barberais","Le Rheu","48.097680","-1.781563","","","0","","","1"
"2515","2515","Genêts","Le Rheu","48.099309","-1.790762","","","0","","","1"
"2516","2516","Bouleaux","Le Rheu","48.101845","-1.795020","","","0","","","1"
"2517","2517","L'Autre Lieu","Le Rheu","48.099367","-1.796733","","","0","","","1"
"2519","2519","Lycée Monod","Le Rheu","48.100897","-1.806904","","","0","","","1"
"2520","2520","Noë Diolé","Le Rheu","48.102456","-1.830960","","","0","","","2"
"2521","2521","Gerhoui","Le Rheu","48.090998","-1.786814","","","0","","","1"
"2522","2522","Mahomat","Le Rheu","48.093981","-1.773941","","","0","","","1"
"2523","2523","Mahomat","Le Rheu","48.094100","-1.774098","","","0","","","1"
"2524","2524","Gerhoui","Le Rheu","48.091379","-1.785720","","","0","","","1"
"2525","2525","Haut Plessis","Le Rheu","48.078547","-1.771361","","","0","","","2"
"2526","2526","Moigné","Le Rheu","48.080424","-1.774424","","","0","","","1"
"2529","2529","Moigné","Le Rheu","48.080280","-1.774466","","","0","","","1"
"2530","2530","Haut Plessis","Le Rheu","48.078763","-1.772125","","","0","","","2"
"2534","2534","Collège Brassens","Le Rheu","48.098948","-1.800305","","","0","","","2"
"2537","2537","Gaston Bardet","Le Rheu","48.102407","-1.787351","","","0","","","1"
"2538","2538","Gaston Bardet","Le Rheu","48.102271","-1.787379","","","0","","","1"
"2539","2539","Acquêts","Le Rheu","48.096488","-1.798160","","","0","","","1"
"2540","2540","Acquêts","Le Rheu","48.096830","-1.798110","","","0","","","1"
"2541","2541","Egalité","Le Rheu","48.094422","-1.795931","","","0","","","1"
"2542","2542","Egalité","Le Rheu","48.094447","-1.795727","","","0","","","1"
"2543","2543","Platanes","Le Rheu","48.103082","-1.798374","","","0","","","1"
"2544","2544","Trémelière","Le Rheu","48.103578","-1.802988","","","0","","","1"
"2545","2545","Trémelière","Le Rheu","48.103402","-1.802864","","","0","","","1"
"2546","2546","Platanes","Le Rheu","48.102963","-1.798440","","","0","","","1"
"2547","2547","Clos Joury","Le Rheu","48.100332","-1.801599","","","0","","","1"
"2548","2548","Clos Joury","Le Rheu","48.100345","-1.801410","","","0","","","1"
"2549","2549","Lindon","Le Rheu","48.105763","-1.793934","","","0","","","1"
"2601","2601","Croix Malinge","Vern-sur-Seiche","48.038508","-1.602504","","","0","","","1"
"2602","2602","Bel Air","Vern-sur-Seiche","48.043401","-1.601647","","","0","","","1"
"2603","2603","La Poste","Vern-sur-Seiche","48.044735","-1.603959","","","0","","","1"
"2604","2604","Croix Rouge","Vern-sur-Seiche","48.049558","-1.606153","","","0","","","2"
"2605","2605","Fosse Gauchère","Vern-sur-Seiche","48.049414","-1.609809","","","0","","","1"
"2606","2606","Solidor","Vern-sur-Seiche","48.050629","-1.614982","","","0","","","1"
"2607","2607","Haute Abbaye","Vern-sur-Seiche","48.052615","-1.613836","","","0","","","1"
"2608","2608","Bretonnière","Vern-sur-Seiche","48.058380","-1.616486","","","0","","","1"
"2609","2609","Val d'Orson","Vern-sur-Seiche","48.064138","-1.623074","","","0","","","1"
"2610","2610","Garenne","Vern-sur-Seiche","48.067768","-1.625701","","","0","","","1"
"2611","2611","Hallerais","Vern-sur-Seiche","48.072416","-1.628709","","","0","","","1"
"2612","2612","Hallerais","Vern-sur-Seiche","48.072287","-1.628754","","","0","","","1"
"2613","2613","Garenne","Vern-sur-Seiche","48.067551","-1.625667","","","0","","","1"
"2614","2614","Val d'Orson","Vern-sur-Seiche","48.063960","-1.622917","","","0","","","1"
"2615","2615","Bretonnière","Vern-sur-Seiche","48.058944","-1.616683","","","0","","","1"
"2616","2616","Haute Abbaye","Vern-sur-Seiche","48.052587","-1.614072","","","0","","","1"
"2617","2617","Fosse Gauchère","Vern-sur-Seiche","48.049484","-1.611106","","","0","","","1"
"2618","2618","Croix Rouge","Vern-sur-Seiche","48.049113","-1.606026","","","0","","","2"
"2619","2619","La Poste","Vern-sur-Seiche","48.044566","-1.603907","","","0","","","1"
"2620","2620","Bel Air","Vern-sur-Seiche","48.043558","-1.601784","","","0","","","1"
"2621","2621","Vern La Touche","Vern-sur-Seiche","48.040905","-1.602366","","","0","","","2"
"2622","2622","Champ Martin","Vern-sur-Seiche","48.059886","-1.613109","","","0","","","2"
"2627","2627","Vaugon","Vern-sur-Seiche","48.031482","-1.599454","","","0","","","1"
"2628","2628","Vaugon","Vern-sur-Seiche","48.031253","-1.599505","","","0","","","1"
"2629","2629","Vern Eglise","Vern-sur-Seiche","48.047187","-1.602518","","","0","","","1"
"2630","2630","Maillardière","Vern-sur-Seiche","48.045052","-1.598931","","","0","","","1"
"2631","2631","Moulin","Vern-sur-Seiche","48.047527","-1.598567","","","0","","","2"
"2632","2632","Moulin","Vern-sur-Seiche","48.048065","-1.598577","","","0","","","2"
"2633","2633","Maillardière","Vern-sur-Seiche","48.045114","-1.598610","","","0","","","1"
"2634","2634","Vern Eglise","Vern-sur-Seiche","48.047102","-1.602707","","","0","","","1"
"2635","2635","Croix Malinge","Vern-sur-Seiche","48.038499","-1.602145","","","0","","","1"
"2637","2637","Solidor","Vern-sur-Seiche","48.049663","-1.615360","","","0","","","1"
"2640","2640","Croix Malinge","Vern-sur-Seiche","48.038405","-1.602320","","","0","","","1"
"2641","2641","Champ Martin","Vern-sur-Seiche","48.059068","-1.613012","","","0","","","2"
"2645","2645","Hauts de Gaudon","Vern-sur-Seiche","48.041282","-1.592092","","","0","","","1"
"2646","2646","Vern Gare","Vern-sur-Seiche","48.046977","-1.595946","","","0","","","2"
"2647","2647","Vern Gare","Vern-sur-Seiche","48.046846","-1.595867","","","0","","","2"
"2701","2701","Janais","Noyal-Châtillon-sur-Seiche","48.059075","-1.700988","","","0","","","2"
"2702","2702","Vallon","Noyal-Châtillon-sur-Seiche","48.068430","-1.697574","","","0","","","2"
"2704","2704","Janais","Noyal-Châtillon-sur-Seiche","48.059279","-1.701300","","","0","","","2"
"2705","2705","Bray","Noyal-Châtillon-sur-Seiche","48.029080","-1.659799","","","0","","","2"
"2706","2706","Molène","Noyal-Châtillon-sur-Seiche","48.038455","-1.670722","","","0","","","1"
"2707","2707","Potiers","Noyal-Châtillon-sur-Seiche","48.040798","-1.671900","","","0","","","1"
"2708","2708","Centre","Noyal-Châtillon-sur-Seiche","48.042395","-1.665522","","","0","","","1"
"2709","2709","Louis Texier","Noyal-Châtillon-sur-Seiche","48.044074","-1.661168","","","0","","","1"
"2710","2710","Petite Saudrais","Noyal-Châtillon-sur-Seiche","48.047160","-1.661230","","","0","","","1"
"2711","2711","Croix Fleurie","Noyal-Châtillon-sur-Seiche","48.056658","-1.663721","","","0","","","2"
"2712","2712","Mail Lancé","Noyal-Châtillon-sur-Seiche","48.063996","-1.663870","","","0","","","2"
"2713","2713","Petit Beaulieu","Noyal-Châtillon-sur-Seiche","48.068505","-1.665744","","","0","","","1"
"2714","2714","Hil-Bintinais","Noyal-Châtillon-sur-Seiche","48.077222","-1.661061","","","0","","","1"
"2715","2715","Hil-Bintinais","Noyal-Châtillon-sur-Seiche","48.078598","-1.661228","","","0","","","1"
"2716","2716","Petit Beaulieu","Noyal-Châtillon-sur-Seiche","48.068545","-1.665941","","","0","","","1"
"2717","2717","Mail Lancé","Noyal-Châtillon-sur-Seiche","48.063637","-1.663952","","","0","","","2"
"2718","2718","Croix Fleurie","Noyal-Châtillon-sur-Seiche","48.055987","-1.664262","","","0","","","2"
"2719","2719","Petite Saudrais","Noyal-Châtillon-sur-Seiche","48.047013","-1.660972","","","0","","","1"
"2720","2720","Louis Texier","Noyal-Châtillon-sur-Seiche","48.044378","-1.660829","","","0","","","2"
"2721","2721","Centre","Noyal-Châtillon-sur-Seiche","48.042429","-1.665741","","","0","","","2"
"2722","2722","Potiers","Noyal-Châtillon-sur-Seiche","48.040781","-1.672161","","","0","","","1"
"2723","2723","Molène","Noyal-Châtillon-sur-Seiche","48.038355","-1.670616","","","0","","","1"
"2724","2724","Bray","Noyal-Châtillon-sur-Seiche","48.028619","-1.659907","","","0","","","2"
"2725","2725","Guyomerais","Noyal-Châtillon-sur-Seiche","48.039615","-1.676866","","","0","","","1"
"2726","2726","Guyomerais","Noyal-Châtillon-sur-Seiche","48.039669","-1.676700","","","0","","","1"
"2727","2727","Pont","Noyal-Châtillon-sur-Seiche","48.038446","-1.666525","","","0","","","1"
"2728","2728","Centre","Noyal-Châtillon-sur-Seiche","48.042695","-1.666039","","","0","","","1"
"2729","2729","Croix de Pierre","Noyal-Châtillon-sur-Seiche","48.046972","-1.664678","","","0","","","1"
"2730","2730","Croix de Pierre","Noyal-Châtillon-sur-Seiche","48.046239","-1.664794","","","0","","","1"
"2731","2731","Centre","Noyal-Châtillon-sur-Seiche","48.042970","-1.666046","","","0","","","1"
"2732","2732","Pont","Noyal-Châtillon-sur-Seiche","48.038628","-1.666910","","","0","","","1"
"2733","2733","Côteaux","Noyal-Châtillon-sur-Seiche","48.034197","-1.663402","","","0","","","1"
"2734","2734","Côteaux","Noyal-Châtillon-sur-Seiche","48.034436","-1.663421","","","0","","","1"
"2735","2735","Horizon","Noyal-Châtillon-sur-Seiche","48.041711","-1.663662","","","0","","","2"
"2747","2747","Lotissement du Moulin","Noyal-Châtillon-sur-Seiche","48.041997","-1.656419","","","0","","","2"
